,Listing,Actions,Avg Sold Price,Avg Shipping,Total Sold,Item_Sale,Bids,Date Last Sold
42,", preview full size image1891 Indian Head Penny Extremely Fine1891 Indian Head Penny Extremely Fine",EditSell SimilarExclude listing,$17.00Fixed price,$0.00100% Free shipping,1,$17.00,–,"Mar 30, 2024"
43,", preview full size image4  Wheat  Pennies 1910,1912,1919S,1920 And 4 Indian Pennies 1899O,1905,1908,19094  Wheat  Pennies 1910,1912,1919S,1920 And 4 Indian Pennies 1899O,1905,1908,1909",EditSell SimilarExclude listing,$5.24Auction,$1.250% Free shipping,1,$5.24,7,"Mar 30, 2024"
44,", preview full size image1904 1905 1906 1907 Indian Head Cent Penny Set- Actual Coins Shown1904 1905 1906 1907 Indian Head Cent Penny Set- Actual Coins Shown",EditSell SimilarExclude listing,$11.95Fixed price,$0.00100% Free shipping,1,$11.95,–,"Mar 30, 2024"
45,", preview full size image1895 P Indian Head Cent Penny  AVE CIRCULATED  **FREE SHIPPING**1895 P Indian Head Cent Penny  AVE CIRCULATED  **FREE SHIPPING**",EditSell SimilarExclude listing,$3.10Fixed price,$0.00100% Free shipping,11,$34.10,–,"Mar 30, 2024"
46,", preview full size imageIndian Head Cent 1 Cent Copper Nickel Small One Cent/penny - Dated 1860Indian Head Cent 1 Cent Copper Nickel Small One Cent/penny - Dated 1860",EditSell SimilarExclude listing,$4.99Fixed price,$1.000% Free shipping,1,$4.99,–,"Mar 30, 2024"
47,", preview full size imageLot Of (50) Indian Head Pennies Mixed Dates W/ Pre 1900 Mixed Condition Lot Of (50) Indian Head Pennies Mixed Dates W/ Pre 1900 Mixed Condition ",EditSell SimilarExclude listing,$49.99Fixed price,$4.990% Free shipping,1,$49.99,–,"Mar 30, 2024"
48,", preview full size image1886 Indian Head Penny, Nice Condition 1886 Indian Head Penny, Nice Condition ",EditSell SimilarExclude listing,$5.00Fixed price,$1.990% Free shipping,1,$5.00,–,"Mar 30, 2024"
49,", preview full size image👉1877 Indian Head Cent Penny Vf 30 ++  👉1877 Indian Head Cent Penny Vf 30 ++  ",EditSell SimilarExclude listing,"$1,699.99Fixed price",$14.990% Free shipping,1,"$1,699.99",–,"Mar 30, 2024"
0,", preview full size image1883 Indian Head Cent Penny ~ G GOOD ~ US Type Coin Collectible1883 Indian Head Cent Penny ~ G GOOD ~ US Type Coin Collectible",EditSell SimilarExclude listing,$4.95Fixed price,$0.00100% Free shipping,1,$4.95,–,"Mar 30, 2024"
1,", preview full size image1888 Indian Head Cent Penny  ""Actual Coin Pictured""1888 Indian Head Cent Penny  ""Actual Coin Pictured""",EditSell SimilarExclude listing,$4.75Fixed price,$0.00100% Free shipping,1,$4.75,–,"Mar 30, 2024"
2,", preview full size image🔥 LARGE INDIAN HEAD CENT PENNY COLLECTION 1858-1909 OLD COIN ESTATE SALE LOT 🔥🔥 LARGE INDIAN HEAD CENT PENNY COLLECTION 1858-1909 OLD COIN ESTATE SALE LOT 🔥",EditSell SimilarExclude listing,$33.17Fixed price,$8.3727% Free shipping,29,$961.80,–,"Mar 30, 2024"
3,", preview full size image1879 P Indian Head Cent Penny  CULL   **FREE SHIPPING**1879 P Indian Head Cent Penny  CULL   **FREE SHIPPING**",EditSell SimilarExclude listing,$3.45Fixed price,$0.00100% Free shipping,1,$3.45,–,"Mar 30, 2024"
4,", preview full size imageINDIAN HEAD PENNY ROLL 1859/1863 ENDS INSOLVENT ROCK RIVER BANK WYOMING R-658INDIAN HEAD PENNY ROLL 1859/1863 ENDS INSOLVENT ROCK RIVER BANK WYOMING R-658",EditSell SimilarExclude listing,$128.13Fixed price,$5.000% Free shipping,8,"$1,025.00",–,"Mar 30, 2024"
5,", preview full size image🔥 ONE SHOTGUN PENNY ROLL INDIAN HEAD CENTS OLD COIN ROLL LOT SALE 1859-1909 🔥🔥 ONE SHOTGUN PENNY ROLL INDIAN HEAD CENTS OLD COIN ROLL LOT SALE 1859-1909 🔥",EditSell SimilarExclude listing,$103.37Fixed price,$7.2757% Free shipping,83,"$8,579.50",–,"Mar 30, 2024"
6,", preview full size imageindian head cents old vintage coins pennies penny collection set lot of 50 1aindian head cents old vintage coins pennies penny collection set lot of 50 1a",EditSell SimilarExclude listing,$142.50Auction,$6.950% Free shipping,1,$142.50,29,"Mar 30, 2024"
7,", preview full size image1875 Indian Head Penny/Cent (G) : Comb. Shipping1875 Indian Head Penny/Cent (G) : Comb. Shipping",EditSell SimilarExclude listing,$12.99Fixed price,$1.050% Free shipping,1,$12.99,–,"Mar 30, 2024"
8,", preview full size image1885 Indian Head Cent Penny- Fine Details, Toned1885 Indian Head Cent Penny- Fine Details, Toned",EditSell SimilarExclude listing,$18.56Fixed price,$0.660% Free shipping,1,$18.56,–,"Mar 30, 2024"
9,", preview full size image1886 Indian Head Cent Penny, Variety 2, Var 2, T2, Type 2, VG Details1886 Indian Head Cent Penny, Variety 2, Var 2, T2, Type 2, VG Details",EditSell SimilarExclude listing,$14.86Fixed price,$0.660% Free shipping,1,$14.86,–,"Mar 30, 2024"
10,", preview full size image10 Indian Head Cent Penny Lot 1900 1901 1902 1903 1904 1905 1906 1907 1908 190910 Indian Head Cent Penny Lot 1900 1901 1902 1903 1904 1905 1906 1907 1908 1909",EditSell SimilarExclude listing,$23.74Fixed price,$0.00100% Free shipping,1,$23.74,–,"Mar 30, 2024"
11,", preview full size image19 09 VDB, penny lot of four19 09 VDB, penny lot of four",EditSell SimilarExclude listing,$64.00Fixed price,$0.00100% Free shipping,1,$64.00,–,"Mar 30, 2024"
12,", preview full size image1886 TYPE 2 Indian Head Cent Penny CHOICE FINE E128 KNE1886 TYPE 2 Indian Head Cent Penny CHOICE FINE E128 KNE",EditSell SimilarExclude listing,$39.00Fixed price,$0.00100% Free shipping,1,$39.00,–,"Mar 30, 2024"
13,", preview full size image1905 P - Indian Head Penny - G/VG1905 P - Indian Head Penny - G/VG",EditSell SimilarExclude listing,$2.99Fixed price,$2.5596% Free shipping,85,$254.02,–,"Mar 30, 2024"
14,", preview full size image1907 FULL LIBERTY Indian Head Cent Penny SHARP COIN!!!1907 FULL LIBERTY Indian Head Cent Penny SHARP COIN!!!",EditSell SimilarExclude listing,$8.60Fixed price,$0.00100% Free shipping,114,$979.83,–,"Mar 30, 2024"
15,", preview full size image1904 Indian Head Cent Penny “Best Value On EBay” Free Shipping W/Tracking1904 Indian Head Cent Penny “Best Value On EBay” Free Shipping W/Tracking",EditSell SimilarExclude listing,$2.74Fixed price,$0.00100% Free shipping,11,$30.14,–,"Mar 30, 2024"
16,", preview full size image1908 P - Indian Head Penny - G/VG1908 P - Indian Head Penny - G/VG",EditSell SimilarExclude listing,$2.99Fixed price,$4.6898% Free shipping,186,$556.42,–,"Mar 30, 2024"
17,", preview full size image1887 INDIAN HEAD PENNY1887 INDIAN HEAD PENNY",EditSell SimilarExclude listing,$2.99Auction,$0.640% Free shipping,1,$2.99,1,"Mar 30, 2024"
18,", preview full size image1890 Native American Indian Head Penny US Coin Collection Cent - 134 Year's Old!1890 Native American Indian Head Penny US Coin Collection Cent - 134 Year's Old!",EditSell SimilarExclude listing,$8.51Auction,$0.00100% Free shipping,1,$8.51,10,"Mar 30, 2024"
19,", preview full size imageHigh Grade 1909 Indian Head Penny With Full Liberty Head Band & Many Diamonds C4High Grade 1909 Indian Head Penny With Full Liberty Head Band & Many Diamonds C4",EditSell SimilarExclude listing,$30.00Auction,$2.000% Free shipping,1,$30.00,12,"Mar 30, 2024"
20,", preview full size imageindian head cents old vintage coins pennies penny collection set lot of 50 6aoindian head cents old vintage coins pennies penny collection set lot of 50 6ao",EditSell SimilarExclude listing,$137.50Auction,$6.950% Free shipping,1,$137.50,11,"Mar 30, 2024"
21,", preview full size imageINDIAN HEAD PENNY LOT -  NOT CULL - ASSORTED DATES - CHOOSE HOW MANY YOU WANTINDIAN HEAD PENNY LOT -  NOT CULL - ASSORTED DATES - CHOOSE HOW MANY YOU WANT",EditSell SimilarExclude listing,$1.95Fixed price,$0.00100% Free shipping,3,$5.85,–,"Mar 30, 2024"
22,", preview full size image1908,1909 Indian Head Penny, Cent, 2 Coins1908,1909 Indian Head Penny, Cent, 2 Coins",EditSell SimilarExclude listing,$8.99Auction,$3.960% Free shipping,1,$8.99,1,"Mar 30, 2024"
23,", preview full size image1907 INDIAN HEAD CENT PENNY1907 INDIAN HEAD CENT PENNY",EditSell SimilarExclude listing,$5.00Auction,$0.00100% Free shipping,1,$5.00,1,"Mar 30, 2024"
24,", preview full size image1868 Indian Head Cent Penny CHOICE FINE/VF B15 CYOst1868 Indian Head Cent Penny CHOICE FINE/VF B15 CYOst",EditSell SimilarExclude listing,$100.00Fixed price,$6.000% Free shipping,1,$100.00,–,"Mar 30, 2024"
25,", preview full size image1859 Indian Head Cent / Penny !! 1st Year !1859 Indian Head Cent / Penny !! 1st Year !",EditSell SimilarExclude listing,$4.99Fixed price,$0.990% Free shipping,1,$4.99,–,"Mar 30, 2024"
26,", preview full size image1884 Indian Head Cent Penny CHOICE AU FREE SHIPPING E928 KCE1884 Indian Head Cent Penny CHOICE AU FREE SHIPPING E928 KCE",EditSell SimilarExclude listing,$31.79Fixed price,$0.00100% Free shipping,1,$31.79,–,"Mar 30, 2024"
27,", preview full size image(3) 1905 (3) 1906 (3) 1907 Indian Head Cent Penny - Mixed Condition - 88SA(3) 1905 (3) 1906 (3) 1907 Indian Head Cent Penny - Mixed Condition - 88SA",EditSell SimilarExclude listing,$6.51Auction,$0.550% Free shipping,1,$6.51,5,"Mar 30, 2024"
28,", preview full size image(3) 1902 (2) 1903 (3) 1904 Indian Head Cent Penny - Mixed Condition - 86SA(3) 1902 (2) 1903 (3) 1904 Indian Head Cent Penny - Mixed Condition - 86SA",EditSell SimilarExclude listing,$5.51Auction,$0.470% Free shipping,1,$5.51,6,"Mar 30, 2024"
29,", preview full size image(3) 1901 (3) 1902 (3) 1903 Indian Head Cent Penny - Mixed Condition - 85SA(3) 1901 (3) 1902 (3) 1903 Indian Head Cent Penny - Mixed Condition - 85SA",EditSell SimilarExclude listing,$7.27Auction,$0.620% Free shipping,1,$7.27,6,"Mar 30, 2024"
30,", preview full size imageindian head cents old vintage coins pennies penny collection set lot of 50 6cindian head cents old vintage coins pennies penny collection set lot of 50 6c",EditSell SimilarExclude listing,$102.50Auction,$6.950% Free shipping,1,$102.50,22,"Mar 30, 2024"
31,", preview full size image1902 INDIAN HEAD PENNY-CENT1902 INDIAN HEAD PENNY-CENT",EditSell SimilarExclude listing,$2.50Auction,$0.640% Free shipping,1,$2.50,1,"Mar 30, 2024"
32,", preview full size image1899 & (9) 1900 Indian Head Cent Penny - Mixed Condition - 84SA1899 & (9) 1900 Indian Head Cent Penny - Mixed Condition - 84SA",EditSell SimilarExclude listing,$9.50Auction,$0.570% Free shipping,1,$9.50,6,"Mar 30, 2024"
33,", preview full size image1901 Indian Head Cent Penny NICE LIBERTY XF B0101901 Indian Head Cent Penny NICE LIBERTY XF B010",EditSell SimilarExclude listing,$14.00Fixed price,$0.00100% Free shipping,1,$14.00,–,"Mar 30, 2024"
34,", preview full size image1900 Indian Head Cent Penny CHOICE AU+/UNC FREE SHIPPING E794 ACM1900 Indian Head Cent Penny CHOICE AU+/UNC FREE SHIPPING E794 ACM",EditSell SimilarExclude listing,$32.00Fixed price,$0.00100% Free shipping,1,$32.00,–,"Mar 30, 2024"
35,", preview full size image1900 1901 1902 1903 1904 Indian Head Cent Penny - Mixed Condition - 80SA1900 1901 1902 1903 1904 Indian Head Cent Penny - Mixed Condition - 80SA",EditSell SimilarExclude listing,$4.75Auction,$2.690% Free shipping,1,$4.75,6,"Mar 30, 2024"
36,", preview full size image1886 1887 1888 1889 Indian Head Cent Penny - Mixed Condition - 77SA1886 1887 1888 1889 Indian Head Cent Penny - Mixed Condition - 77SA",EditSell SimilarExclude listing,$7.50Auction,$2.690% Free shipping,1,$7.50,7,"Mar 30, 2024"
37,", preview full size image1882 1883 1884 1885 Indian Head Cent Penny - Mixed Condition - 76SA1882 1883 1884 1885 Indian Head Cent Penny - Mixed Condition - 76SA",EditSell SimilarExclude listing,$12.05Auction,$1.050% Free shipping,1,$12.05,13,"Mar 30, 2024"
38,", preview full size image1864 INDIAN HEAD PENNY CIVIL WAR ERA1864 INDIAN HEAD PENNY CIVIL WAR ERA",EditSell SimilarExclude listing,$5.50Auction,$4.250% Free shipping,1,$5.50,2,"Mar 30, 2024"
39,", preview full size image1875 & 1876 Indian Head Cent Penny - Mixed Condition - 74SA1875 & 1876 Indian Head Cent Penny - Mixed Condition - 74SA",EditSell SimilarExclude listing,$12.50Auction,$0.750% Free shipping,1,$12.50,13,"Mar 30, 2024"
40,", preview full size image1879 1880 1881 Indian Head Cent Penny - Mixed Condition - 75SA1879 1880 1881 Indian Head Cent Penny - Mixed Condition - 75SA",EditSell SimilarExclude listing,$12.50Auction,$2.690% Free shipping,1,$12.50,7,"Mar 30, 2024"
41,", preview full size image1888 INDIAN HEAD PENNY/CENT1888 INDIAN HEAD PENNY/CENT",EditSell SimilarExclude listing,$3.25Auction,$5.150% Free shipping,1,$3.25,3,"Mar 30, 2024"
42,", preview full size image1865 Indian Head Cent Penny - Good Condition - 72SA1865 Indian Head Cent Penny - Good Condition - 72SA",EditSell SimilarExclude listing,$3.64Auction,$0.020% Free shipping,1,$3.64,7,"Mar 30, 2024"
43,", preview full size image1862 Indian Head Cent Penny - Extra Fine Condition - 69SA1862 Indian Head Cent Penny - Extra Fine Condition - 69SA",EditSell SimilarExclude listing,$26.00Auction,$1.250% Free shipping,1,$26.00,15,"Mar 30, 2024"
44,", preview full size image1860 Indian Head Cent Penny - Fine to Very Fine Condition - 68SA1860 Indian Head Cent Penny - Fine to Very Fine Condition - 68SA",EditSell SimilarExclude listing,$18.50Auction,$2.690% Free shipping,1,$18.50,13,"Mar 30, 2024"
45,", preview full size image1859 Indian Head Cent Penny - Good to Very Good Condition - 67SA1859 Indian Head Cent Penny - Good to Very Good Condition - 67SA",EditSell SimilarExclude listing,$5.50Auction,$2.690% Free shipping,1,$5.50,4,"Mar 30, 2024"
46,", preview full size image1889 Indian Head Cent Penny  FINE Inv#P2721889 Indian Head Cent Penny  FINE Inv#P272",EditSell SimilarExclude listing,$0.50Auction,$0.990% Free shipping,1,$0.50,1,"Mar 30, 2024"
47,", preview full size image1862 Indian Head Cent Penny & 1962 BU Lincoln Penny UC Lot of (2) 1c US Coins1862 Indian Head Cent Penny & 1962 BU Lincoln Penny UC Lot of (2) 1c US Coins",EditSell SimilarExclude listing,$5.24Auction,$1.950% Free shipping,1,$5.24,9,"Mar 30, 2024"
48,", preview full size image1909 Indian Head Penny.  No Reserve.  (L10)1909 Indian Head Penny.  No Reserve.  (L10)",EditSell SimilarExclude listing,$6.50Auction,$0.00100% Free shipping,1,$6.50,4,"Mar 30, 2024"
49,", preview full size imageVERY OLD VINTAGE INDIAN HEAD PENNY HALF ROLL OLD SEALING TAPE IS YELLOW FROM AGEVERY OLD VINTAGE INDIAN HEAD PENNY HALF ROLL OLD SEALING TAPE IS YELLOW FROM AGE",EditSell SimilarExclude listing,$72.73Fixed price,$5.350% Free shipping,64,"$4,655.00",–,"Mar 30, 2024"
0,", preview full size image1886 Indian Cent Penny Variety 1 Fine Details1886 Indian Cent Penny Variety 1 Fine Details",EditSell SimilarExclude listing,$19.95Fixed price,$2.000% Free shipping,1,$19.95,–,"Mar 30, 2024"
1,", preview full size image🌕 1899 Indian Head Cent Penny. Full Liberty, Diamonds🌕 1899 Indian Head Cent Penny. Full Liberty, Diamonds",EditSell SimilarExclude listing,$10.50Auction,$0.970% Free shipping,1,$10.50,13,"Mar 30, 2024"
2,", preview full size image1887 INDIAN HEAD CENT/PENNY1887 INDIAN HEAD CENT/PENNY",EditSell SimilarExclude listing,$2.25Auction,$0.640% Free shipping,1,$2.25,2,"Mar 30, 2024"
3,", preview full size image1881 Indian Head Cent Penny  J18171881 Indian Head Cent Penny  J1817",EditSell SimilarExclude listing,$250.00Fixed price,$3.950% Free shipping,1,$250.00,–,"Mar 30, 2024"
